title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
#SETMEFREE Challenge with #미연🐊#TWICE #트와이스 #READYTOBE,f1WmZDbawI0,2023-03-17,10,2887782,231431,-,1134,-,-,-,15
#SETMEFREE Challenge with #주헌🐝#TWICE #트와이스 #READYTOBE,MG4c9c-jdVQ,2023-03-17,10,2783263,234813,-,676,-,-,-,14
#SETMEFREE Challenge #DAHYUN #TWICE #트와이스 #READYTOBE,jRyjY_pw0VQ,2023-03-17,10,408443,64382,-,373,-,-,-,21
SET #DAHYUN FREE🗝#TWICE #트와이스 #READYTOBE #SETMEFREE,pBGYh1s17D0,2023-03-17,10,138717,42500,-,238,-,-,-,19
#SETMEFREE Challenge #MINA #TWICE #트와이스 #READYTOBE,JHXF7z114LM,2023-03-16,10,1732796,172725,-,1003,-,-,-,23
SET #MINA FREE🗝#TWICE #트와이스 #READYTOBE #SETMEFREE,WBNAhpsAAtA,2023-03-16,10,376604,72807,-,385,-,-,-,17
"TWICE ""SET ME FREE"" MV Reaction",lNNiA7WzmbQ,2023-03-15,10,1468428,115143,-,1972,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|셋 미 프리 뮤비 리액션|set me free 뮤비 리액션|트와이스 뮤비 리액션|트와이스 셋 미 프리 뮤비 리액션|twice set me free mv reaction|트와이스 set me free 뮤비|트와이스 set me free 뮤비 리액션,-,11,45
#SETMEFREE Challenge #JIHYO #TWICE #트와이스 #READYTOBE,lJ3_K9FqsQI,2023-03-15,10,928824,109240,-,593,-,-,-,23
SET #JIHYO FREE🗝#TWICE #트와이스 #READYTOBE #SETMEFREE,NfADHWtJ7AI,2023-03-15,10,267225,61101,-,324,-,-,-,17
"TWICE ""SET ME FREE"" Choreography Video (Moving Ver.)",mBJ-_US37fI,2023-03-14,10,15996106,278479,-,3777,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|셋 미 프리 안무영상|셋미 프리 안무영상 트와이스|트와이스 안무영상|twice set me free choreography|twice choreography|트와이스 안무|셋 미 프리 안무|셋 미 프리 안무 영상|셋 미 프리|셋 미 프리 트와이스|트와이스 셋 미 프리 안무|twice set me free|twice set me free 안무|set me free 안무|셋 미프리 무빙버전|SET ME FREE MOVING|트와이스 안무 MOVING|트와이스 SET ME FREE MOVING,-,3,8
#SETMEFREE Challenge #SANA #TWICE #트와이스 #READYTOBE,2fj-dZ1RYPU,2023-03-14,10,1409865,133254,-,701,-,-,-,20
SET #SANA FREE🗝#TWICE #트와이스 #READYTOBE #SETMEFREE,0XVKVdNvA24,2023-03-14,10,484624,74659,-,414,-,-,-,18
"TWICE ""SET ME FREE"" Frame Dance",-pbis-MYgcQ,2023-03-13,10,1781322,139510,-,2170,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 프레임 댄스|트와이스 set me free 프레임 댄스|트와이스 set me free 댄스 영상|트와이스 셋 미 프리 댄스영상|트와이스 셋 미 프리 춤|트와이스 셋 미 프리 프레임 댄스 비디오|프레임 댄스|트와이스 프레임 댄스,-,3,34
"TWICE ""SET ME FREE"" Cheering Guide",Elp13qgVgHI,2023-03-13,10,581004,61613,-,1748,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|셋 미 프리 응원법|트와이스 셋 미 프리 응원법|set me free 응원법|set me free 응원|트와이스 응원법|트와이스 응원법 가이드|셋 미 프리 응원법 가이드|set me free cheering guide|셋 미 프리 cheering guide,-,3,33
#SETMEFREE Challenge #MOMO #TWICE #트와이스 #READYTOBE,gmmmXgq-fMg,2023-03-13,10,1484890,171478,-,909,-,-,-,21
