title,videoId,date,view,like,hour,min,sec,log_like,view_log_like
"Young K ""Better Day"" M/V",Ufz08e09ZAY,2023-06-23,229095,27741,-,3,20,10.230666742245749,2343794.59731479
"Stray Kids ""특(S-Class)"" M/V",JsOOis4bBFg,2023-06-02,120523051,2797641,-,3,31,14.844287120042845,1789078773.6275668
"Stray Kids ""특(S-Class) (SKZOO ver.)"" M/V Teaser",6ggV_YgYsDI,2023-06-01,2231881,330805,-,-,33,12.70928435689048,28365610.279741082
"Stray Kids ""특(S-Class)"" M/V Teaser 2",9_nu3bnLs3Y,2023-05-29,2937298,412451,-,-,37,12.929872689822245,37978889.1920695
"Stray Kids ""특(S-Class)"" M/V Teaser 1",GiPoIfB6Tsg,2023-05-28,2310648,418044,-,-,49,12.94334196912501,29907507.234274767
"YAOCHEN- ""Lonely"" M/V",0TF850hLwXs,2023-05-23,202612,21415,-,3,48,9.971846890049472,2020415.8420867035
"Xdinary Heroes ""Dear H."" M/V",z6veDdj2gV0,2023-05-15,473051,70739,-,3,49,11.166752326385875,5282443.354749165
"Xdinary Heroes ""Good enough"" M/V",TFZszieg4J0,2023-05-08,1809882,152219,-,4,13,11.933075552360833,21597458.64685793
"BOY STORY ""哈?! (What's Poppin)"" M/V",SbSSWKa1u9w,2023-04-28,522313,49195,-,3,38,10.803547271299866,5642833.185914447
"YAOCHEN- ""YAOCHEN"" M/V",hf3_mQxSrUI,2023-04-27,259430,24463,-,3,24,10.104917050943584,2621518.630526294
"BOY STORY ""哈?! (What's Poppin)"" M/V Teaser",f4qNA5HHaR8,2023-04-27,130148,13488,-,-,17,9.509555680241636,1237649.6526720885
"YAOCHEN- ""YAOCHEN"" M/V Teaser",8oTtROJai6w,2023-04-27,32355,4434,-,-,37,8.397057390176256,271686.7918591528
"Xdinary Heroes ""Freakin' Bad"" M/V",YSZSCQkUnx4,2023-04-26,17926564,280028,-,3,22,12.54264487715172,224846526.11953244
"Xdinary Heroes ""Freakin' Bad"" M/V Teaser 2",aU9V1CtPDk8,2023-04-21,197450,44241,-,-,31,10.69740723991905,2112203.0595220164
"Xdinary Heroes ""Freakin' Bad"" M/V Teaser 1",QK2TI-W_2pU,2023-04-19,212626,44946,-,-,23,10.713217048175938,2277908.488085457
"NMIXX ""Love Me Like This"" M/V",EDnwWcFpObo,2023-03-20,71115280,922319,-,3,32,13.734646429683853,976743226.5479674
"NMIXX ""Love Me Like This"" M/V Teaser",sYd00KGZQJI,2023-03-17,1845359,182373,-,-,35,12.113809319349603,22354327.051745664
"NMIXX ""Young, Dumb, Stupid"" M/V",5eh6Vj_vVg4,2023-03-12,44091695,916567,-,3,49,13.728390447790678,605308004.4649
"TWICE ""SET ME FREE"" M/V",w4cTYnOPdNk,2023-03-10,84441824,1889073,-,3,32,14.451596790522556,1220319192.7042706
"TWICE ""SET ME FREE"" M/V Teaser 2",CptbHRxmpTg,2023-03-07,2388082,251034,-,-,19,12.433343667107623,29691844.211233705
"TWICE ""SET ME FREE"" M/V Teaser 1",oqAgQuJg1zo,2023-03-05,2187372,243890,-,-,32,12.404472582953467,27133196.00272009
"TWICE Pre-release english track ""MOONLIGHT SUNRISE"" M/V",cKlEE_EYuNM,2023-01-20,99408065,2107048,-,3,24,14.560798473732344,1447460801.1286857
"TWICE Pre-release english track ""MOONLIGHT SUNRISE"" M/V Teaser 2",rcNPgc7hPBI,2023-01-18,3964456,271399,-,-,10,12.511345341777739,49600678.108282804
"TWICE Pre-release english track ""MOONLIGHT SUNRISE"" M/V Teaser 1",2P997RmZRU4,2023-01-17,3413012,264898,-,-,18,12.487100125212784,42618622.57255273
스키즈는 리허설중💙,Agr0CDS6LIk,2023-06-30,701277,107610,-,8,35,11.586268859194439,8125183.866769298
#승민 의 #특챌린지 #S_Class_Challenge ✨ w/ #박진영 #JYPark PD님!⭐ #StrayKids #스트레이키즈 #Seungmin #특 #S_Class,CLeNwA-kpsQ,2023-06-27,5246869,600330,-,-,32,13.30523478300372,69810823.92066394
"Stray Kids ""★★★★★ (5-STAR)"" Trailer MAKING FILM",-QgjT5j0AiQ,2023-06-26,1536192,136498,-,11,39,11.824065241485158,18164034.43144757
#현진 의 #특챌린지 #S_Class_Challenge 🌟 w/ #TAEYANG #태양 선배님!🌠 #StrayKids #스트레이키즈 #Hyunjin #특 #S_Class,TZiZWWscf6A,2023-06-26,3384052,418243,-,-,30,12.943817882307341,43802552.79225792
"Stray Kids ""TOPLINE (Feat. Tiger JK)"" Video MAKING FILM",U_kI6bwaNQg,2023-06-23,941669,135915,-,12,40,11.819784969324271,11130325.092278617
"Stray Kids ""TOPLINE (Feat. Tiger JK)"" Video",b3GYcA7j5mg,2023-06-21,20208476,1083818,-,3,31,13.896000550206537,280816993.6148356
"Stray Kids ""죽어보자(GET LIT)"" Video MAKING FILM",u2vTCh7mC4M,2023-06-21,639871,105721,-,10,43,11.568558827621654,7402385.305589096
#창빈 의 #특챌린지 #S_Class_Challenge ✨ w/ #SEVENTEEN #세븐틴 #DINO #디노 선배님!⭐ #StrayKids #스트레이키즈 #Changbin,roQGG8IpXQ0,2023-06-20,1971324,338892,-,-,38,12.733436751533105,25101729.470779248
"Stray Kids ""죽어보자(GET LIT)"" Video",T8WVJWiJduM,2023-06-18,9469110,679298,-,2,57,13.428815190967788,127158928.21294498
[RACHA LOG] Ep.04 탄수라차 : Hyunjin X Seungmin X I.N,LIjxH_pY2Ew,2023-06-17,1009898,121993,-,22,14,11.711718945020088,11827641.539137898
#현진 의 #특챌린지 #S_Class_Challenge 🌠 w/ #2PM #WOOYOUNG #우영 선배님!🌟 #StrayKids #스트레이키즈 #Hyunjin #5_STAR,YkBnKnyPD6I,2023-06-17,3278684,378257,-,-,27,12.84332913775828,42109217.75070187
아기빵 팝업스토어 방문하다🦊,LO8swDyouM8,2023-06-16,551499,86833,-,17,49,11.371742012728488,6271504.348277749
#창빈 의 #특챌린지 #S_Class_Challenge 💫 w/ #TOMORROW_X_TOGETHER #연준 #YEONJUN ✨ #StrayKids #스트레이키즈 #Changbin,3LiU8qy59xc,2023-06-16,1755374,339195,-,-,40,12.734330442225204,22353512.565690625
"Stray Kids ""FNF"" Video MAKING FILM",xmpsbUw_NnQ,2023-06-16,596783,98712,-,9,10,11.49996179857837,6862981.7020409955
#필릭스 의 #특챌린지 #S_Class_Challenge 💫 w/ #NCT #TAEYONG #태용 선배님!🌠 #StrayKids #스트레이키즈 #Felix #특 #S_Class,9WQpPoAbU0M,2023-06-16,4504318,545592,-,-,28,13.209626722647291,59500359.4201012
#창빈 의 #특챌린지 #S_Class_Challenge ⭐ w/ #여자아이들 #GIDLE #소연 #SOYEON!✨ #StrayKids #스트레이키즈 #Changbin #5_STAR,yeqnJMgrlDM,2023-06-16,4595282,479737,-,-,25,13.080993316056217,60110853.12739345
#창빈 의 #특챌린지 #S_Class_Challenge ⭐ w/ #LE_SSERAFIM #KIMCHAEWON #김채원 #SAKURA #사쿠라!💫 #StrayKids #스트레이키즈,6b0Z8V5tqzI,2023-06-15,5065583,497693,-,-,26,13.117738700050127,66448994.15741602
#창빈 의 #특챌린지 #S_Class_Challenge ✨ w/ #ITZY #CHAERYEONG #채령!🌟 #StrayKids #스트레이키즈 #Changbin #5_STAR,zFAilhAA_As,2023-06-15,7177185,777803,-,-,30,13.564228557729002,97352977.74110423
"Stray Kids ""FNF"" Video",UcGWYKHBDA4,2023-06-14,6226026,562125,-,2,58,13.239479524073008,82429343.74334617
"Stray Kids ""DLC"" Video MAKING FILM",lkRu2wTluz4,2023-06-14,848286,127649,-,14,39,11.757039588718067,9973332.084555294
용먹방 9.15FM 💙,o8HXDSCA7pg,2023-06-14,1732928,187737,2,37,13,12.142797326217128,21042593.484926794
[Stray Kids : SKZ-TALKER] Ep.58,YrMco0hgldc,2023-06-13,1367272,122928,-,26,20,11.719354097107416,16023544.71506025
#승민 의 #특챌린지 #S_Class_Challenge 🌠 w/ #DAY6 #데이식스 #YoungK 선배님!⭐ #StrayKids #스트레이키즈 #Seungmin #5_STAR,MogSA-vstsA,2023-06-12,2552761,304508,-,-,22,12.626452638364967,32232315.86356519
Stray Kids OFFICIAL LIGHT STICK VER.2 TEASER VIDEO,e1xY5KtHgBY,2023-06-12,996100,198596,-,-,21,12.19902788940347,12151451.680634795
"Stray Kids ""DLC"" Video",9gqOgQ6Ci4M,2023-06-11,7336450,661009,-,3,14,13.401522734474867,98319601.46533814
"Stray Kids [INTRO ""★★★★★ (5-STAR)""] Part 3 : Recording",8_Nt-jnXGfQ,2023-06-11,3211443,277913,-,20,35,12.535063394053529,40255641.59138945
#리노 의 #특챌린지 #S_Class_Challenge 🌠 w/  #NMIXX #엔믹스 #설윤 #SULLYOON!✨ #StrayKids #스트레이키즈 #LeeKnow,VSYuakAu90k,2023-06-11,4691432,518359,-,-,27,13.15842333138629,61731848.28641225
#리노 의 #특챌린지 #S_Class_Challenge ⭐️ w/ #NCT #정우 #JUNGWOO!✨ #StrayKids #스트레이키즈 #LeeKnow #특 #S_Class,8CsOSnehLE4,2023-06-11,2170227,311706,-,-,17,12.649815714848316,27452971.609388117
스키즈 특) 스테이 보고 싶어서 옴!,KTUinQ6NmoI,2023-06-10,771501,116831,-,12,41,11.668483725119911,9002246.862413736
#창빈 의 #특챌린지 #S_Class_Challenge🌟 w/ #fromis_9 #새롬 #SAEROM #하영 #HAYOUNG!✨ #StrayKids #스트레이키즈 #Changbin,pJuC58f4s40,2023-06-10,2450287,330556,-,-,27,12.708531364162559,31139549.190699782
#창빈 의 #특챌린지 #S_Class_Challenge w/ #BOYNEXTDOOR #리우 #RIWOO #명재현 #JAEHYUN #StrayKids #스트레이키즈 #Changbin,o8u8Ip0YW3U,2023-06-09,2299540,284161,-,-,25,12.557296257923895,28876005.03694631
#창빈 의 #특챌린지 #S_Class_Challenge 🌠 w/ #AB6IX #에이비식스 #PARKWOOJIN #박우진!✨ #StrayKids #스트레이키즈 #Changbin,3g7MbKkgSdU,2023-06-09,1693887,227162,-,-,27,12.333418698319576,20891417.598640453
🐿️&🐶 #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #한 #HAN #승민 #Seungmin #특 #S_Class #Shorts,NlTn6neH-0Y,2023-06-08,2845872,419501,-,-,25,12.946821188676783,36844995.909861974
🐷🐰&🥟 #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #창빈 #Changbin #현진 #Hyunjin #특 #S_Class #Shorts,oaAAXNpOnDI,2023-06-08,4958092,543581,-,-,25,13.20593400847757,65476235.75996057
🐰&🦊 #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #리노 #LeeKnow #아이엔 #I_N #특 #S_Class #Shorts,nwd6JKdd17g,2023-06-08,2051927,305864,-,-,25,12.630895837695368,25917676.203554742
🐺&🐥 #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #방찬 #BangChan #필릭스 #Felix #특 #S_Class #Shorts,XaqAdRVkYmQ,2023-06-08,5834613,725633,-,-,26,13.494799656351985,78736933.50734682
Stray Kids “특(S-Class)” Dance Practice Video (Suit ver.),zpkIlNl4gnQ,2023-06-08,3545425,331274,-,4,41,12.710701106488179,45064837.47047085
"Stray Kids [INTRO ""★★★★★ (5-STAR)""] Part 2 : Dance Practice",i1z4KNd3924,2023-06-07,2293089,205466,-,23,9,12.23303584910839,28051439.94219611
#현진 의 #특챌린지 #S_Class_Challenge ✨ w/ #NMIXX #엔믹스 #KYUJIN #규진!🌟 #StrayKids #스트레이키즈 #Hyunjin,afUKyuYkqSI,2023-06-06,6821070,704590,-,-,26,13.465371352338943,91848240.5702986
[Stray Kids : SKZ-TALKER] Ep.57,G5OeWRXNUGI,2023-06-06,1554631,151427,-,23,38,11.9278589396206,18543419.271161314
힙합 스텝 큼지막이 밟지 특출난 게 특기😎 #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #5_STAR #특 #S_Class,iKNs4Ku5DMg,2023-06-05,4385097,644528,-,-,9,13.376273544948337,58656256.993132316
Stray Kids “특(S-Class)” Dance Practice Video,Dd6Jxk5Kgws,2023-06-05,5281100,422573,-,3,22,12.954117491919526,68411989.8865762
#필릭스 의 #특챌린지 #S_Class_Challenge ✨ w/ #TWICE #트와이스 #DAHYUN #다현 선배님!🍭 #StrayKids #스트레이키즈 #Felix,zVneES4ipy4,2023-06-05,12879498,1194157,-,-,26,13.992951055077798,180222185.1279724
"Stray Kids ""특(S-Class)"" M/V MAKING FILM",F3l_Ck5AAa0,2023-06-04,2318900,251896,-,22,30,12.436771582897434,28839629.623580858
"Stray Kids ""특(S-Class)"" M/V Reaction",F81f8QayoR8,2023-06-03,2685696,321019,-,4,9,12.679255590391644,34052626.02209248
"Stray Kids ""★★★★★ (5-STAR)"" Album Unboxing",PbxG7kbQddw,2023-06-02,974946,162566,-,11,7,11.998839352139935,11698220.431011422
열두 살🧒 명수와 스키즈 친구들의 #특챌린지! (w/ #박명수 선배님) #StrayKids #스트레이키즈 #5_STAR #특 #S_Class #S_Class_Challenge,slW3eZmIsso,2023-06-02,2945523,347901,-,-,23,12.759673235525094,37583910.98772358
"Stray Kids ""특(S-Class)"" (Feat. STAY) Guide Video",9B08WsLHhMg,2023-06-02,1794026,279632,-,3,30,12.541229732006142,22499292.211192053
빛깔 뻔쩍💡빛깔 뻔쩍🔆 #특 #S_Class #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #한 #필릭스 #HAN #Felix,lpAvZivxE4k,2023-05-30,4554643,591492,-,-,27,13.290403437372515,60533042.98320466
Bling Bling🕶️✨ #특 #S_Class #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #현진 #승민 #Hyunjin #Seungmin,mI2y2tEBPbQ,2023-05-30,3471014,469966,-,-,27,13.060415630644014,45332885.4997842
떠오르는 특별💫🌅 #특 #S_Class #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #창빈 #아이엔 #Changbin #I_N,NPkYQEA6Kag,2023-05-30,2722681,412408,-,-,27,12.929768429578886,35203634.83761427
Counting stars🌃🌟 #특 #S_Class #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #방찬 #리노 #BangChan #LeeKnow,um5cgQhJ-0s,2023-05-30,3565422,496529,-,-,28,13.115397169623668,46761925.60731395
안녕,gebcOGSCbnI,2023-05-27,838943,129288,-,57,6,11.76979775302848,9874189.436318971
튕겨서 다시 시도,wizQD_s5_mQ,2023-05-27,340280,46750,-,10,57,10.752569534716834,3658884.3612734443
[RACHA LOG] Ep.03 꿀냥냥 : Lee Know X Changbin X Felix,nMkd0OsTcBg,2023-05-27,1130856,141039,-,23,22,11.856791726859436,13408324.065069355
리노리방😺,JDiVhSpBhEU,2023-05-27,419671,69179,-,26,19,11.144452627341874,4677003.5785691915
Stray Kids 3RD FANMEETING ‘PILOT : FOR ★★★★★’ Invitation Video,fvY6DpJVbYw,2023-05-26,583920,123172,-,1,14,11.721337031523923,6844323.119447449
리노리방😺,J2y-oDkm29c,2023-05-20,596927,87675,-,22,5,11.381392075008378,6793860.227158526
찬이의 “방” 🐺 Ep. 208,RmmT0rW6LEE,2023-05-14,1065340,131737,1,32,16,11.788562789808479,12558827.482494565
Time Out #1 MT Part 4｜[SKZ CODE] Ep.36,7CAlgJ4tzhw,2023-05-11,2091940,176685,-,29,44,12.082123765060995,25275077.9890817
찬이의 “방” 🐺 Ep. 207,OaZkSlKkx60,2023-05-07,869291,125674,1,8,25,11.741446531497091,10206733.796811638
Stray Kids 라이브 스트림이 시작됩니다,_w_aaGvpXhE,2023-05-06,549183,91609,-,7,46,11.425284799110793,6274572.1818300625
리노리방😺10,v6fVOktOK0Q,2023-05-06,405055,66404,-,21,52,11.103512574613967,4497533.285910261
Time Out #1 MT Part 3｜[SKZ CODE] Ep.35,KUWmX5hTY6g,2023-05-04,2264191,181187,-,27,48,12.107284926087937,27413205.56408397
🌟🌟🌟🌟🌟,K4n9uw0HBHM,2023-05-03,1036109,149594,-,15,32,11.915680236766336,12345943.534435732
리노리방😺9,olsxQCDW5ng,2023-04-29,606062,89407,-,21,24,11.400954257872625,6909685.139434799
Time Out #1 MT Part 2｜[SKZ CODE] Ep.34,diVVcG1oA0c,2023-04-27,2295523,189839,-,25,4,12.153931623502007,27899629.582176197
Time Out #1 MT Part 1｜[SKZ CODE] Ep.33,dcfGb6zaFIk,2023-04-23,3087421,255005,-,22,36,12.44903843179147,38435422.68412005
[Stray Kids : SKZ-TALKER GO! Season 3] Ep.14 SYDNEY,UVU81phxJHY,2023-04-18,887758,115331,-,15,2,11.655561533953225,10347317.996259248
[SKZ VLOG] Felix : Sunshine Vlog 6 in Tokyo,fYXvUToKOiI,2023-04-15,1224368,143355,-,10,56,11.87307935036839,14537018.418051844
리노리방7아니면8😺,XkjsLwGSanw,2023-04-15,478150,72490,-,25,55,11.191203900294923,5351074.144926017
찬이의 “방” 🐺 Ep. 206,BFedbo9OEJw,2023-04-14,790039,106017,1,12,25,11.571354737593621,9141821.525533726
[Stray Kids : SKZ-TALKER GO! Season 3] Ep.13 MELBOURNE,lKRlLN_eBd0,2023-04-11,1162855,146156,-,14,40,11.892429823408651,13829171.482299868
찬이의 “방” 🐺 Ep. 205,iIBhS-5NCrc,2023-04-09,826948,128402,1,7,14,11.762921246440676,9727324.198901623
[SKZ VLOG] Hyunjin : Hyun.e's Holiday 6,FyLWXxFWb7Q,2023-04-07,1271382,161963,-,14,22,11.995123193066668,15250383.715447487
찬이의 “방” 🐺 Ep. 204,4hR0yZRe_8E,2023-04-03,845849,102247,-,1,42,11.535146733621325,9756992.329486864
[RACHA LOG] Ep.02 방황한 : Bang Chan X Hyunjin X HAN,NUV601ztfY4,2023-03-31,1534209,182333,-,20,32,12.113589964580772,18584778.7459695
리노리방 다시 왔다,Xgo20ihn0u8,2023-03-28,535565,71278,-,51,31,11.174343003389657,5984587.010610381
리노리방😺7,G3EUDH8LkkQ,2023-03-28,426919,66847,-,25,10,11.110161704933725,4743139.124908601
"Changbin, Felix, Seungmin ""비바람(Snain)"" | [Stray Kids : SKZ-RECORD]",9ezGDQChoGs,2023-03-27,1718342,227693,-,3,25,12.335753509374625,21197043.356805813
찬이의 “방” 🐺 Ep. 203,s22Z40TYQJk,2023-03-27,673273,98515,1,11,41,11.497964099830067,7741268.783384889
럿디,_pT9YZ2tB2k,2023-03-25,421117,48968,-,35,35,10.798922302530906,4547609.763274908
럿디,w5iaTKPjDmg,2023-03-25,572913,76562,-,59,20,11.245856149087613,6442897.183942231
"Stray Kids ""Hellevator"" Dance Practice Video | Stray Kids 5th Anniversary with STAY",kPyYmEQPecw,2023-03-25,2421132,371553,-,4,3,12.825446797836426,31052099.656539302
사실은 내가 데뷔 5주년을 맞은 아이돌!? (I'm an Idol Celebrating His 5th Debut Anniversary!?) #2｜[SKZ CODE] Ep.32,YGWsxvOdZpw,2023-03-25,1444844,138540,-,28,5,11.838914371576596,17105384.396286216
Stray Kids 5th Anniversary Party🌟,xdQZRPUuV70,2023-03-25,1846769,239795,1,24,25,12.387539670649248,22876924.250025243
사실은 내가 데뷔 5주년을 맞은 아이돌!? (I'm an Idol Celebrating His 5th Debut Anniversary!?) #1｜[SKZ CODE] Ep.31,bXFuiNC3ry0,2023-03-23,1709471,163156,-,28,27,12.002462077318278,20517860.84977535
막내의 사생활🦊 ep.3,rLT9hsKPbfY,2023-03-21,562298,88171,-,36,10,11.387033389742967,6402906.100985691
혀니비니,R287yO5lt_k,2023-03-20,1110293,154187,1,16,20,11.945921430461429,13263472.942791311
찬이의 “방” 🐺 Ep. 202,rNFhUExhD7k,2023-03-19,837472,114304,1,20,46,11.646616844796116,9753715.502245093
리노리방😺5,BBSa2LMEu_Q,2023-03-18,531699,79806,-,27,13,11.287353968581352,6001474.817740736
생일 축하해줘서 고마워❣️,ab_NawTbReE,2023-03-18,1162000,174252,1,4,40,12.068257806318737,14023315.570942372
댕냥스쿨 ㄱㅐ ㄱㅏㅇ🐶🐱,s2tR6maXM88,2023-03-14,1005100,116707,1,31,49,11.667421799337786,11726925.650514409
[Stray Kids : SKZ-TALKER GO! Season 3] Ep.12 SINGAPORE,wHZCya4uwF0,2023-03-14,791642,98897,-,11,20,11.501834183480355,9105335.016678756
찬이의 “방” 🐺 Ep. 201,4B0dR0aYMt8,2023-03-11,901440,125454,1,21,26,11.739694436499478,10582630.15283809
[Stray Kids : SKZ-TALKER GO! Season 3] Ep.11 BANGKOK,a6i9Z3t0iLM,2023-03-07,1092914,130494,-,14,49,11.779082527676415,12873524.201652942
찬이의 “방” 🐺 Ep. 200,Xdobt7KTrK8,2023-03-06,1255217,157773,1,43,25,11.968912570092584,15023582.529493904
[RACHA LOG] Ep.01 복승아 : Felix X Seungmin X I.N,ioGekl7_noA,2023-03-03,1571900,186799,-,19,42,12.137788451443493,19079389.666824028
찬이의 “방” 🐺 Ep. 199,Rr03KEq7CEk,2023-02-26,1070874,147330,1,11,10,11.9004302477014,12743861.34107699
리노리방5😺,He6bkDpPIxQ,2023-02-25,996963,137184,-,57,15,11.829078369397704,11793153.458389843
Kyocera Dome 첫 공연 진짜 재밌었다아🥹❤️‍🔥,4qO0BCsBy-A,2023-02-25,736483,97094,-,10,5,11.48343486040317,8457354.556294307
리노리방4😺,Sy0kGDNJ9Uo,2023-02-22,1229647,160456,-,56,55,11.985775040665883,14738272.321429681
[Stray Kids : SKZ-TALKER GO! Season 3] Ep.10 JAKARTA,04-X854LRhM,2023-02-21,932936,117926,-,17,11,11.677812588082588,10894651.764675418
찬이의 “방” 🐺 Ep. 198,2uU-Xqb94eE,2023-02-18,731131,107976,1,1,5,11.589664259189117,8473562.819485199
찬이의 “방” 🐺 Ep. 197,JEelNCfGNGE,2023-02-14,611311,94800,-,44,14,11.459524688243112,7005333.496694585
"Stray Kids ""땡(FREEZE)"" Dance Practice Video",cZSJvD54gMs,2023-02-14,2197989,298734,-,3,6,12.607308824308301,27710726.11543258
Happy Valentine's Day,bdj38NjEM5E,2023-02-14,941992,151416,-,54,15,11.927786294718755,11235879.267334709
찬이의 “방” 🐺 Ep. 196,XfdGJyD7bc8,2023-02-12,726789,105204,1,5,1,11.563656601376586,8404338.417657888
"HAN ""VOLCANO"" | [Stray Kids : SKZ-RECORD]",SB6VJXA5cYw,2023-02-12,5879822,477182,-,3,34,13.07565324846095,76882513.63467216
돼끼 GYM (DWAEKKI GYM) #2｜[SKZ CODE] Ep.30,hAAImUIEeUc,2023-02-09,1756232,163201,-,25,26,12.002737848944351,21079592.297927234
막내의 사생활 🦊 🎂💕ep.2,KCJ1xRGlpgU,2023-02-08,814678,132758,1,3,35,11.796283200941888,9610172.405576935
찬이의 “방” 🐺 Ep. 194,AgXBL4APDT4,2023-02-05,656818,79846,1,23,50,11.287855058462304,7414066.383789093
찬이의 “방” 🐺 Ep. 195 - SINGAPORE,U5Gp2G8_dpA,2023-02-04,652007,80831,-,45,31,11.300115834295553,7367754.624771541
돼끼 GYM (DWAEKKI GYM) #1｜[SKZ CODE] Ep.29,dO-_I1duiiw,2023-02-02,3013332,245977,-,26,40,12.412993314608523,37404469.97069593
막내의 사생활 🦊 다시...ㅜㅜㅜ,xe3sTMSyX-c,2023-01-26,484460,67113,-,50,19,11.114133044880015,5384352.894922572
막내의 사생활 🦊,nJOObsBwatA,2023-01-26,353591,58329,-,11,45,10.973854675763935,3880256.2486580457
"Seungmin ""사건의 지평선"" Cover (원곡 : 윤하) | [Stray Kids : SKZ-RECORD]",z7cd_46wbig,2023-01-25,2439772,275524,-,-,5,12.526430018118441,30561633.218164865
슼둥관 유생들의 나날 (A Day at SKZ Academy) #2｜[SKZ CODE] Ep.28,pBVMzDMqN1E,2023-01-22,1408136,131493,-,20,51,11.786708897243923,16597289.119729469
찬이의 “방” 🐺 Ep. 193 - MANILA,rCUXddIJQkA,2023-01-20,787534,114781,-,30,15,11.650781243943621,9175386.356167896
슼둥관 유생들의 나날 (A Day at SKZ Academy) #1｜[SKZ CODE] Ep.27,sTCK97N0bdw,2023-01-19,1774480,157857,-,20,23,11.969444838900891,21239540.477732852
다이아몬드 버튼 언박싱💎 Our Diamond Play Button is here!🌟,USvzDq6C91I,2023-01-19,661503,114737,-,14,12,11.650397831744673,7706773.116892597
승민이의 소확행 EP.31🐶 잘가요 내 소중한 사랑..,UYcGBMZn60k,2023-01-18,684324,98192,-,1,41,11.494680024628877,7866085.413174132
[Stray Kids : SKZ-TALKER] Ep.56,ExLztScx0gc,2023-01-17,1483778,130958,-,25,30,11.782631940089672,17482810.054802373
찬이의 “방” 🐺 Ep. 192,8HdXeEzMGhc,2023-01-15,815668,106720,1,29,30,11.57796386114945,9443774.62669605
리노리방3,0LbrnVpcCGI,2023-01-14,617347,95906,-,33,20,11.471123824086465,7081663.8794283075
Stray Kids 2023 SEASON'S GREETINGS MAKING FILM,K-dTV4egFMU,2023-01-12,519000,87343,-,5,46,11.377598174972668,5904973.452810815
[Stray Kids : SKZ-TALKER] Ep.55,JGaN2el-Bm8,2023-01-10,955229,96046,-,20,48,11.472582522352951,10958943.530244688
찬이의 “방” 🐺 Ep. 191,keXfW7DL-Gc,2023-01-08,807167,121251,1,13,21,11.705618056188401,9448388.609559422
배드복승아클럽,NIgrapizL_c,2023-01-05,1333468,168860,1,13,6,12.03682524822349,16050721.29009808
[Stray Kids : SKZ-TALKER] Ep.54,iBy4RRw69XM,2023-01-03,1000731,104799,-,23,19,11.559799508838822,11568249.722279783
Happy New Year STAY🐰🖤,gM9ilH6nYPU,2023-01-02,934046,138813,-,22,20,11.840882982611387,11059929.386376236
"Stray Kids ""STEP OUT 2023""",vvfuBmCbMEk,2023-01-01,928808,188858,-,3,4,12.148750688906068,11283856.829861468
엉뚱 발랄 OO세대의 등장? ✧ #쯔위 Cheerful OO Generation? ✧ #TZUYU  #ONCE #TWICE #ONCE_4TH_GENERATION,tfCiwVtx2aA,2023-06-30,320054,52797,-,-,16,10.87420964989832,3480334.295288557
˗ˋˏ 흥은 내가 최고! 에너자이저 흥-다현 ˎˊ˗ #다현 ˗ˋˏ I’m THE Energizer ˎˊ˗ #DAHYUN #ONCE #TWICE #ONCE_4TH_GENERATION,K6J-ffJm3jc,2023-06-30,167097,43740,-,-,16,10.68601829423076,1785601.5989110772
마성의 매력! 오사카 소녀 ˶• ༝ •˶ #사나 Charming Osaka Girl ˶• ༝ •˶ #SANA #ONCE #TWICE #ONCE_4TH_GENERATION,b8mKCT4SD24,2023-06-30,173736,39572,-,-,16,10.585877076443113,1839147.9397529208
"TWICE REALITY ""TIME TO TWICE"" TDOONG High School Season 3 EP.02",FR7f3U90nO4,2023-06-30,981083,69984,-,20,17,11.156021923476494,10944983.45675009
오늘의 포토제닉! 얼짱 감성 소녀 ⋈* #채영Photogenic & Delicate Unnie ⋈* #CHAEYOUNG #ONCE #TWICE #ONCE_4TH_GENERATION,lJMuPNHVYnY,2023-06-29,192949,43507,-,-,16,10.680677123670845,2060825.970335166
반전의 아이콘! 깜찍 리더 ✿ #지효 TWIST! Adorable Leader ✿ #JIHYO# #ONCE #TWICE #ONCE_4TH_GENERATION,RWWfRJ_5I74,2023-06-29,196485,46967,-,-,16,10.757200506425557,2113628.5415050257
슬플 때는 힙-합 춤을! ‧₊˚ ✩ #모모 Hip-Hop Dancing MO-chine! ‧₊˚ ✩ #MOMO #ONCE #TWICE #ONCE_4TH_GENERATION,XQ0A2N4ubo0,2023-06-29,202563,46912,-,-,16,10.756028785246324,2178773.458825851
게임 짱! 신세대 게임 소녀 ミ☆ #미나 Game Queen of New Generation ミ☆ #MINA #ONCE #TWICE #ONCE_4TH_GENERATION,Ak-wLncD2NA,2023-06-28,245921,51545,-,-,16,10.850210491530484,2668294.6142876684
